author,content,date_time,id,language,number_of_likes,number_of_shares
shakira,No se pierdan nuestro vídeo exclusivo del cómo se hizo la sesión de fotos para la revista ELLE! http://t.co/ljUqncLQmu ShakHQ #ShakiraELLE,02/07/2013 18:16,3.52E+17,es,438,567
shakira,¡Con mi amiga @ivetesangalo! Shak http://t.co/QKH6F6Uv7V,01/07/2013 02:00,3.52E+17,es,2716,3611
shakira,Dale un besito de mi parte! Shak RT @yosoylaVieja: @shakira Y de sanos y enfermos. Mi abuelo vio el partido desde el hospital.,28/06/2013 00:26,3.50E+17,es,368,403
shakira,"La música y el fútbol, alimento de pobres y ricos.",28/06/2013 00:20,3.50E+17,es,1714,4002
shakira,Y aquí estamos apoyando! Shak http://t.co/Z7ouvMfWPj,27/06/2013 19:22,3.50E+17,es,2094,2945
shakira,¡Ya falta poco para que llegue Julio! En la tienda de Shak encontrarán productos de verano http://t.co/vGCTIMwMvD SHQ http://t.co/aYDdX7wGD5,26/06/2013 20:07,3.50E+17,es,638,499
shakira,Nos alegra recibir tantas postulaciones para el Premio ALAS-BID! El 30 de Junio cierran las inscripciones. Participa! http://t.co/ul1VYVW1QP,25/06/2013 21:02,3.50E+17,es,247,316
shakira,"Si vieron una foto de Shak con un par de guepardos esta semana, ya saben que algo salvaje se está acercando... SHQ http://t.co/GRVUu1zyot",23/06/2013 15:37,3.49E+17,es,1003,886
shakira,"""Cuando uno baila solo se piensan cosas buenas y todos los problemas se resuelven"" 22/06/13 Carlinhos Brown",23/06/2013 02:47,3.49E+17,es,718,1699
shakira,"Con Carlinhos Brown en Brasil, en el estudio de grabación/ With Carlinhos Brown in Brazil, at the recording studio! http://t.co/5D1NIiLIsu",22/06/2013 21:22,3.49E+17,es,1045,1194
shakira,"Maestro Díaz, le diste vida al vallenato y nos regalaste lo mejor de ti para enamorarnos aun más de nuestra música. Shak",22/06/2013 18:43,3.49E+17,es,514,1143
shakira,¡Queda una semana para el cierre de la convocatoria al Premio ALAS-BID! ¡Inscríbete! http://t.co/CLztzL4XYQ  @MovimientoALAS @el_BID,21/06/2013 19:07,3.48E+17,es,231,290
shakira,RT @fpiesdescalzos  Los ganadores del #BuyABrick recibirán estos CDs firmados por Shak. http://t.co/LxXcgnaSEJ  http://t.co/rEhBp3WApF,21/06/2013 15:44,3.48E+17,es,346,293
shakira,Hoy estoy de muy buen humor! Por qué será? Shak,21/06/2013 13:22,3.48E+17,es,728,930
shakira,"Para celebrar Shakira en @ELLEmagazine, regalamos ejemplares firmados y packs de Elixir by Shakira http://t.co/qbojavzpeT  (solo US) SHQ!",21/06/2013 01:15,3.48E+17,es,215,238
shakira,Acabo de tener un muy buen chat en Skype con 5 fans que compraron un ladrillo para construir una nueva escuela! Shak http://t.co/tQ8lglG0dl,17/06/2013 22:11,3.47E+17,es,797,636
shakira,El único camino para salir de la pobreza es la educación. #ConstruyamosJuntos el futuro de miles de niños y niñas. http://t.co/VNqnzUWaoM,17/06/2013 18:03,3.47E+17,es,514,1112
shakira,!!Feliz día del padre!! !Te amamos! Tu familia. http://t.co/WvO87ARu42,16/06/2013 22:02,3.46E+17,es,8259,6736
shakira,"Esta semana, @HARDROCK hizo donación de $187,000 a @fpiesdescalzos. Más detalles (y fotos) aquí http://t.co/L0lwFDeYL6 ShakiraHQ",13/06/2013 16:49,3.45E+17,es,227,267
shakira,Gracias a todos los #shakifans por todo su apoyo! Les quiero mucho! Shak,12/06/2013 20:22,3.45E+17,es,778,886
shakira,Shakira is @ELLEmagazine's July 2013 cover star! PICTURE - ¡Shakira en la revista ELLE de Estados Unidos! ShakHQ http://t.co/oeu3vEsQ1T,12/06/2013 18:07,3.45E+17,es,770,718
shakira,Hoy es noche de resultados en @NBCTheVoice. Aquí les dejamos con esta entrevista que hicieron a Shak. ShakiraHQ http://t.co/GfIcv1tyZH,11/06/2013 21:24,3.45E+17,es,204,238
shakira,"Todos mis pensamientos hoy por la recuperación de Nelson Mandela, impulsor de los niños y su educación en África. Shak",11/06/2013 16:59,3.44E+17,es,587,1167
shakira,You can also #VOTESASHA by calling 1-855-864-2302 (toll free!) / También pueden #VOTESASHA llamando al número gratuito 1-855-864-2302 SHQ,11/06/2013 02:03,3.44E+17,es,206,353
shakira,Hoy son las SemiFinales @NBCTheVoice! #VOTESASHA después del show visitando  http://t.co/sRNIUIvxiH ! ShakHQ http://t.co/vN0KSvZcx3,10/06/2013 20:54,3.44E+17,es,375,343
shakira,¡Estamos muy felices! @SashaAllenMusic ya está en las semifinales de @NBCTheVoice! ¡Muchas gracias por todos sus votos! ShakiraHQ,05/06/2013 14:50,3.42E+17,es,360,436
shakira,Hoy a las 8/7c vuelve @NBCTheVoice. Luego #VOTESASHA aquí http://t.co/sRNIUIvxiH para que vuelva a pasar esto http://t.co/6XoOLCmv1l ShakHQ,03/06/2013 21:14,3.42E+17,es,164,191
shakira,Faltan 6 horas para que termine el período de votaciones para los @PremiosJuventud. Para votar: http://t.co/9pGwSMNFLu ShakHQ @univision,31/05/2013 22:02,3.41E+17,es,275,399
shakira,Muy feliz por ti @dracorosa !Un beso grande! Shak,31/05/2013 16:53,3.41E+17,es,290,323
shakira,"El Domingo, 2 de Junio Shak estará el programa de @Oprah Next Chapter en OWN: Para ver un avance (solo US): http://t.co/uUuq7hmcpP  ShakHQ",30/05/2013 18:44,3.40E+17,es,205,284
shakira,"Shak: ""¡Sería la hormiga atómica!"" Nuevo vídeo de @NBCTheVoice http://t.co/fJuqRLUmIP (que puede verse en todo el mundo) ShakHQ",29/05/2013 15:57,3.40E+17,es,274,394
shakira,"Más juguetes para estimular a Milan hechos a mano con papel celofán, papel aluminio y lana! Shak http://t.co/7eLFpbZrRh",25/05/2013 19:09,3.38E+17,es,719,795
shakira,"Los juguetes de Milan; botellas y pelotas de plástico y papel, una forma de hacerle explorar sonidos y texturas! http://t.co/m9l3xMIg8g",25/05/2013 01:38,3.38E+17,es,1473,1658
shakira,"Si viven en US, no se pierdan este vídeo de la actuación del #TeamShakira de anoche en @NBCTheVoice http://t.co/4ylgEC1LPP ShakHQ",22/05/2013 18:04,3.37E+17,es,273,351
shakira,RT @fpiesdescalzos Iniciamos campaña con @ELTIEMPO para la construcción de nuestro nuevo colegio en Cartagena! http://t.co/aqYGGCluJz,21/05/2013 20:30,3.37E+17,es,201,313
shakira,No se pierdan esta noche @NBCTheVoice (8/7c) para apoyar al #TeamShakira y ver Shak y @CeeLoGreen! ShakiraHQ http://t.co/Yyidnwu1Pr,20/05/2013 21:35,3.37E+17,es,546,409
shakira,Had some special visitors yesterday… / Tuve unos visitantes muy especiales ayer… Shak http://t.co/x5Jim3gnfG,18/05/2013 18:28,3.36E+17,es,1146,927
shakira,Ya pueden hacer su donación a @fpiesdescalzos y ayudar a construir la escuela de Cartagena en la tienda de Shak! http://t.co/vGCTIMwMvD SHQ,17/05/2013 18:50,3.35E+17,es,215,372
shakira,"Si no vieron a Shak en  @TheEllenShow, aquí les dejamos con un vídeo en el que habla de los jueces de #TheVoice http://t.co/H8YEFK3jhg SHQ",15/05/2013 14:54,3.35E+17,es,263,442
shakira,"Para los residentes de US, no se pierdan las actuaciones de anoche de Sasha, Garrett y Kris en YouTube http://t.co/pReMGFreMe ShakHQ",14/05/2013 19:58,3.34E+17,es,179,202
shakira,"RT @fpiesdescalzos Hermosa historia! Cristian Rojas, Joven en Altos de Cazucá es ejemplo de superación en su barrio 
http://t.co/MtqpZfM4ld",13/05/2013 16:12,3.34E+17,es,161,245
shakira,Gracias a todos por sus mensajes de hoy! Felicidades a todas las madres! Aún no puedo creer que soy mamá! Shak,12/05/2013 19:13,3.34E+17,es,968,1280
shakira,Aquí unos fragmentos de la entrevista que @JayLeno hizo a Shakira (pueden verse en todo el mundo) http://t.co/xWmGpIuCe1 ShakHQ,12/05/2013 15:19,3.34E+17,es,211,247
shakira,Shak participa hoy en el programa especial día de la madre en @TheEllenShow! (aquí les dejamos con un avance http://t.co/smxiFgoTsZ) ShakHQ,10/05/2013 15:55,3.33E+17,es,349,523
shakira,Las canciones del #TeamShakira ya están en http://t.co/ns1dvRhIVa (cada canción comprada cuenta como un voto!) ShakHQ @NBCTheVoice,08/05/2013 17:16,3.32E+17,es,166,245
shakira,RT “@NBCTheVoice: Hagan RT si están viendo los #VoicePlayoffs”,08/05/2013 00:01,3.32E+17,es,107,322
shakira,"Para los residentes de USA, hoy @NBCTheVoice vuelve a las 8/7c con una actuación EN VIVO de Shak y @blakeshelton. Son los #LivePlayoffs SHQ",07/05/2013 22:56,3.32E+17,es,226,276
shakira,Inauguramos Segundo Centro Integral de la 1a Infancia en Quintana Roo (México)   https://t.co/sfkMsgbTHa Shak http://t.co/5mHDbfACF1,01/05/2013 16:28,3.30E+17,es,671,1264
shakira,"¿Preparados para #knockouts @NBCTheVoice. Hoy a las 8/7c... Aquí un resumen de la semana pasada!  http://t.co/hu75TVH4dH   
SHQ",29/04/2013 19:29,3.29E+17,es,193,260
shakira,"Shakira ganó ayer tres premios @billboard latino: mejor artista femenina, artista del año (redes sociales) y solista ""Latin Pop"" del año.SHQ",26/04/2013 15:42,3.28E+17,es,507,998
shakira,"Muchas gracias @billboard por los premios de ayer y gracias a todos por su apoyo! Un beso, Shak",26/04/2013 13:37,3.28E+17,es,552,710
shakira,"Shakira, nominada en los premios @Billboard de este año - Top Latin Artist - Para celebrarlo, Addicted To You?http://t.co/BBNX7OFfBc ShakHQ",24/04/2013 18:22,3.27E+17,es,395,708
shakira,"Tune in at 8/7c for the final round of #Battles on @NBCTheVoice / Esta noche a las 8/7c, la última batalla de The Voice. ShakHQ",23/04/2013 22:15,3.27E+17,es,353,373
shakira,Aquí les dejamos con un nuevo vídeo en el que Shakira habla sobre las #Battles. Nuevo episodio hoy 8/7c http://t.co/zzOgcC3LRz ShakHQ,22/04/2013 20:56,3.26E+17,es,264,315
shakira,Anoche en @NBCTheVoice Shak añadió en su #TeamShakira @karinaiglesias_ y @sashaallenmusic Más esta noche 8/7c SHQ http://t.co/EBWohUJahr,16/04/2013 21:48,3.24E+17,es,849,628
shakira,"Juré que nunca lo haría, y ahora soy una de esas mamás que no para de mostrar fotos de su bebé! Shak http://t.co/u1YsHd4SPZ",15/04/2013 18:30,3.24E+17,es,4034,4673
shakira,Que Dios guie al pueblo Venezolano hoy en su decisión más crucial que determinará su destino social en esta década. Shak,14/04/2013 17:15,3.23E+17,es,2747,15136
shakira,"Uh oh, I don't think he liked that performance! @NBCTheVoice #5thCoach Uh oh! Parece que no le gustó esta actuación! http://t.co/m9tW34bTjx",11/04/2013 22:18,3.22E+17,es,3178,2974
shakira,Parece que Milan está muy intrigado con este concursante @NBCTheVoice #5thCoach Shak http://t.co/5gVxHbv5y9,11/04/2013 22:00,3.22E+17,es,2485,2725
shakira,Ya han visto nuestro vídeo exclusivo de Shakira en París?  http://t.co/m7AzSruhgJ ShakiraHQ,11/04/2013 15:30,3.22E+17,es,363,459
shakira,"Vídeo exclusivo: Shakira nos habla sobre su nuevo rol como madre, su nuevo álbum y The Voice.  http://t.co/jq5SJeBBzf ShakHQ",10/04/2013 19:51,3.22E+17,es,414,538
shakira,Solo falta un integrante para tener el #TeamShakira completo. Una audición a ciegas y un aviso que #WeLoveTheVoice empieza a las 8/7c ShakHQ,09/04/2013 22:12,3.22E+17,es,317,396
shakira,"Última semana de las ""blind auditions"" (audiciones a ciegas) @NBCTheVoice Están Listos? http://t.co/mppYVzsvlw ShakHQ #TheBestVoice",08/04/2013 22:11,3.21E+17,es,267,349
shakira,Felicidades Barranquilla linda en tu Bicentenario! Shak,07/04/2013 17:58,3.21E+17,es,923,2076
shakira,Papa e hijo en la comisaría esperando el pasaporte de Milan!! Shak http://t.co/nie7EketaF,05/04/2013 14:38,3.20E+17,es,1450,2238
shakira,Shakira ya tiene una nueva tienda oficial! Para ver las nuevas camisetas y accesorios  http://t.co/lVoBZyrW4D ShakHQ http://t.co/IUyn08oPrx,03/04/2013 16:02,3.19E+17,es,694,714
shakira,"Quién forma parte del #TeamShakira? Para mostrar su apoyo, pueden usar el hashtag #ShakiraOnTheVoice  ShakHQ",02/04/2013 21:14,3.19E+17,es,365,453
shakira,"Pero no se preocupen, están sanos y salvos y en mejores manos! Evidencia adjunta. Shak http://t.co/n7lhRrpVRy",31/03/2013 17:38,3.18E+17,es,593,617
shakira,Este año no tengo conejos! Los recuerdan? Felices Pascuas! Shak,31/03/2013 17:32,3.18E+17,es,451,659
shakira,Miren lo que me han regalado! Shak http://t.co/LzP5sTdoio,31/03/2013 16:25,3.18E+17,es,475,524
shakira,Bienvenida a #TeamShakira Cathia! Emocionada de tener gran talento latino en mi equipo #VoicePremiere,27/03/2013 00:48,3.17E+17,es,1233,1363
shakira,Si están en los USA no se pierdan un nuevo episodio de @NBCTheVoice hoy a las 8/7c Conoceremos si hay nuevos integrantes al #teamShakira SHQ,26/03/2013 19:01,3.17E+17,es,338,429
shakira,"Esta noche se estrena #TheVoice (8/7c) aquí tienen el video de @NBCTheVoice ""La Vida Secreta de Shakira"" http://t.co/hEJQcoWXDO  ShakiraHQ",25/03/2013 15:43,3.16E+17,es,442,796
shakira,"Nuevo vídeo de Shakira! Nos preparamos para el estreno de @NBCTheVoice  del próximo lunes!
ShakHQ  https://t.co/lEM1AR7PNa",20/03/2013 16:43,3.14E+17,es,396,612
shakira,Felicidades @dracorosa en el lanzamiento de tu nuevo proyecto. Fue un placer cantar contigo! Shak,20/03/2013 14:34,3.14E+17,es,302,451
shakira,Another great episode of #TheBible on Sunday @History 8/7c  / Otro episodio buenísimo de #TheBible Domingo @History 8/7c Shak,09/03/2013 21:06,3.10E+17,es,457,595
shakira,Felicidades a Gabriel García Márquez -  @ElGabo en su cumpleaños! Shak,06/03/2013 14:53,3.09E+17,es,533,1215
shakira,One month until the season premiere of @NBCTheVoice! / Un mes para el estreno de @NBCTheVoice! Shak,25/02/2013 21:29,3.06E+17,es,494,749
shakira,"Los amigos de Milan han ayudado a recolectar 80K vacunas polio,cerca de 200K sales rehidr. y 3.8 toneladas de comida! http://t.co/QlVhP7p1VG",22/02/2013 17:11,3.05E+17,es,593,1090
shakira,"Queremos agradecerles...gracias a su ayuda miles de niños estarán protegidos, alimentados e hidratados. Shak http://t.co/Rc9ZXdW8aM",22/02/2013 14:12,3.05E+17,es,362,616
shakira,MUCHAS GRACIAS a todos los que han participado en el #BabyShower de @UNICEF. Aún pueden hacer su donación aquí -&gt; http://t.co/BCDzP6tH SHQ,16/02/2013 18:54,3.03E+17,es,429,581
shakira,Shakira wants YOU for #TeamShakira! / Shakira te quiere A TI en su equipo #TeamShakira http://t.co/MHlUx1Fb @NBCTheVoice,15/02/2013 17:47,3.02E+17,es,388,518
shakira,Happy Valentine's Day! / Feliz Día de San Valentín!  ShakiraHQ #teamShakira @NBCTheVoice http://t.co/wXW3PA5j,14/02/2013 22:29,3.02E+17,es,1742,1296
shakira,El desarrollo infantil temprano es la mejor garantía para construir un mejor futuro http://t.co/gT8n3kDk @BarackObama Shak,13/02/2013 21:06,3.02E+17,es,304,563
shakira,"Su primera salida oficial al Camp Nou, con gol de su papito! Shak http://t.co/yBDa44Y7",10/02/2013 19:12,3.01E+17,es,4261,6516
shakira,Bailando con Milan la música de Juan Luís Guerra! Como le gusta el merenguito!! Shak,08/02/2013 17:54,3.00E+17,es,2611,3799
shakira,"Si tienen un perfil en @Pinterest, visiten http://t.co/sCyNLy6o  donde encontrarán fotos, versos y cosas que inspiran a Shak.... ShakHQ",07/02/2013 17:15,3.00E+17,es,307,1302
shakira,Nos complace mucho poder anunciar que Shakira ha sido nominada a 7 Premios Latin @billboard INFO: http://t.co/8xeGvREv ShakHQ,05/02/2013 22:26,2.99E+17,es,543,833
shakira,No se pierdan un nuevo comercial de @NBCTheVoice con Shakira (el programa empieza el 25 de Marzo!) http://t.co/dNuK0jZB ShakHQ #teamShakira,05/02/2013 18:37,2.99E+17,es,356,613
shakira,Visita la página @unicef #babyshower para ver la 1a foto de mis 2 ángeles y ayudar a niños desfavorecidos http://t.co/VIYs4pzm Shak,04/02/2013 14:12,2.98E+17,es,618,1293
shakira,Gracias a todos por sus felicitaciones y buenos deseos! Los quiero!! Shak #ShakiFans http://t.co/Syw9csg0,02/02/2013 23:31,2.98E+17,es,1276,1560
shakira,Milan ya nos ha traído suerte! Milan's already brought us good luck! http://t.co/WgnpS18d,25/01/2013 14:43,2.95E+17,es,3519,4253
shakira,Muchas gracias @Los40_Spain por el premio entregado a Shak esta noche y a todos los fans por su apoyo. ShakiraHQ,25/01/2013 00:54,2.95E+17,es,720,807
shakira,"Si quieren celebrar el nacimiento de Milan con Shakira y Gerard, participen en nuestro #babyshower con @UNICEF  http://t.co/BCDzP6tH  ShakHQ",24/01/2013 16:20,2.94E+17,es,665,1037
shakira,Milan Piqué Mebarak http://t.co/6x4KhjYe,22/01/2013 23:06,2.94E+17,es,6513,14614
shakira,Quiero pedirles que me acompañen con sus oraciones en este día tan importante de mi vida. Shak,22/01/2013 19:00,2.94E+17,es,5937,10585
shakira,Ya han participado en nuestro #BabyShower?Visitando http://t.co/BCDzP6tH podrán escoger un Regalo Inspiracional @UNICEF http://t.co/M9P80o52,21/01/2013 18:10,2.93E+17,es,1367,985
shakira,40% de las muertes infantiles se producen en el 1r mes. Ustedes pueden cambiar esto #babyshower http://t.co/BCDzP6tH http://t.co/sU5VPuCd,18/01/2013 22:59,2.92E+17,es,820,1047
shakira,"Para ayudar a que más niños crezcan sanos y sin enfermedades, donen al Baby Shower de Shakira y Gerard  con UNICEF  http://t.co/BCDzP6tH SHQ",18/01/2013 20:47,2.92E+17,es,494,1130
shakira,"Cada pareja que está esperando un bebé, comparte, al igual que nosotros, los mismos sueños y esperanzas para sus hijos http://t.co/VIYs4pzm",17/01/2013 17:29,2.92E+17,es,617,1152
shakira,Entra en el #babyshower de Shakira y @3gerardpique con @unicef y encuentra las últimas fotos exclusivas de los dos http://t.co/VIYs4pzm SHQ,16/01/2013 17:54,2.92E+17,es,469,888
shakira,Queremos celebrar el nacimiento de nuestro primer hijo con todos #babyshower http://t.co/VIYs4pzm @UNICEF http://t.co/ToXYVBBY Shak,16/01/2013 15:30,2.92E+17,es,6697,10500
shakira,"Gracias por haber Comprado Un Ladrillo. Con su aporte, la escuela de Colombia va tomando forma! +INFO -&gt; http://t.co/n7HYlxjJ ShakHQ",10/01/2013 17:02,2.89E+17,es,397,534
shakira,Shakira habla sobre su rol como coach en @NBCTheVoice (estreno 25 de Marzo) - http://t.co/umWo4k3I  ShakiraHQ #teamShakira,08/01/2013 21:49,2.89E+17,es,332,483
shakira,Qué orgullo siento!! So proud of you!! Shak http://t.co/oSeMNABD,08/01/2013 16:21,2.89E+17,es,1911,2011
shakira,Nuevo documental sobre colegio de @fpiesdescalzos en Cartagena http://t.co/Y38Y0ZxD. Ayúdennos a construirlo http://t.co/iASLTCr7 ShakHQ,07/01/2013 19:18,2.88E+17,es,265,434
shakira,Qué lindo es empezar el 2013 y ver cómo la solidaridad continúa! Gracias a mis clubes de fans x apoyar @fpiesdescalzos http://t.co/CutOZ9sF,02/01/2013 17:35,2.87E+17,es,815,766
shakira,Con su ayuda vamos a construir esta nueva escuela en Colombia #buyabrick http://t.co/AQlkLncg http://t.co/PCqlIIJw ShakiraHQ,02/01/2013 04:02,2.86E+17,es,289,444
shakira,¡Feliz año nuevo! Aquí les dejamos con un vídeo mensaje de Shak. https://t.co/ho6X9sXn … ShakiraHQ,31/12/2012 14:26,2.86E+17,es,957,1346
shakira,Aquí les dejamos con unas fotos del nuevo colegio que @fpiesdescalzos construirá con su ayuda en Cartagena https://t.co/G0UHevbL #BuyaBrick,30/12/2012 20:54,2.85E+17,es,297,475
shakira,Muchas gracias por sus donaciones en la campaña #Buyabrick. Para conocer más sobre este proyecto visiten http://t.co/iASLTCr7 ShakiraHQ,24/12/2012 17:45,2.83E+17,es,280,371
shakira,Hoy es Nochebuena y queremos compartir este vídeo de Shakira cantando Santa Baby en 2009. https://t.co/zCD0MopQ ShakiraHQ,24/12/2012 16:13,2.83E+17,es,454,704
shakira,No se pierdan la playlist oficial de Shakira para celebrar las Navidades en @Spotify ... http://t.co/sMHa19MV ShakiraHQ,23/12/2012 20:37,2.83E+17,es,187,306
shakira,"Shakira, Usher, Adam &amp; Blake en un camión de @NBCTheVoice. Ya saben, cualquier cosa puede suceder... http://t.co/L18h8bEf ShakiraHQ",19/12/2012 20:22,2.81E+17,es,356,689
shakira,#BuyaBrick (comprar ladrillo) y ayuden @fpiesdescalzos construir un nuevo colegio para niñ@s desplazados en Colombia http://t.co/AQlkLncg,18/12/2012 20:10,2.81E+17,es,220,479
shakira,"Felicidades @AlejandroSanz! 
Que cumplas muchos más y lo celebres hasta tarde! Shak",18/12/2012 10:40,2.81E+17,es,490,972
shakira,No se pierdan este vídeo del último viaje de Shakira a Azerbaiyán... http://t.co/C4LTaNnF ShakiraHQ,12/12/2012 21:06,2.79E+17,es,389,553
shakira,... Pero cuántas alegrías más me vas a dar? Shak http://t.co/0yuqMBth,01/12/2012 23:44,2.75E+17,es,1433,3031
shakira,Podría estar 9 meses más así! I could have another 9 months like this! Shak http://t.co/Tg4gYW5v,27/11/2012 16:53,2.73E+17,es,5684,8572
shakira,"El set de regalo de la premiada fragancia de Shakira, Elixir, está a la venta hoy en Kohl's con un descuento de $5 http://t.co/BS6IrWFO SHQ",26/11/2012 22:26,2.73E+17,es,170,242
shakira,Qué pedazo de portero Valdés!! Shak,25/11/2012 21:49,2.73E+17,es,636,1797
shakira,"Elixir, la nueva fragancia de Shakira, ganó el premio de mejor fragancia femenina en los
Premios Academia del Perfume http://t.co/awiNk0a9",21/11/2012 16:58,2.71E+17,es,347,660
shakira,"Gracias por hacer el perfume ""Elixir"" un éxito! celebrando con pastelitos desde Francia. Solo me comeré uno! http://t.co/1LXCC8JL",20/11/2012 00:29,2.71E+17,es,448,634
shakira,Ayer Shakira ganó el premio de Latin Music Artist en @TheAMAs. Queremos darles las gracias a todos ustedes que votaron por ella! ShakHQ,19/11/2012 16:29,2.71E+17,es,344,653
shakira,"Video: Shakira, Embajadora de Buena Voluntad de @UNICEF se reunió con un grupo de niñas en Azerbaiyián - http://t.co/tV8txDJX  ShakiraHQ",14/11/2012 19:21,2.69E+17,es,319,500
shakira,Shakira está nominada en la categoría Artista Latino en los premios @TheAMAs Pueden votar por ella aquí http://t.co/5rZKHL6j Gracias! ShakHQ,09/11/2012 16:09,2.67E+17,es,335,605
shakira,"RT @MorenoBID
Con @Shakira vamos a premiar iniciativas que están cambiando el futuro de la niñez ¿Cuál nos propones? http://t.co/GeiDpVM3",08/11/2012 16:11,2.67E+17,es,178,268
shakira,"!Ganó la educación, ganó el sueño americano, ganó el futuro! !Felicidades @barackobama! Shak",07/11/2012 15:22,2.66E+17,es,792,2031
shakira,Cada uno de nosotros puede lograr una diferencia. Cambia el mundo con tu voto. http://t.co/KshKJxIQ Shak,06/11/2012 15:14,2.66E+17,es,211,480
shakira,"La reforma de la ley de inmigración va más allá de la política . Es sobre gente-madres, niños. Obama trabaja para todos http://t.co/rAWnlOYh",06/11/2012 01:36,2.66E+17,es,296,787
shakira,"Obama duplica la inversión en subvenciones para la educación- Grant Pell 700,000 latinos mas podrán ir a la universidad http://t.co/J47XVahy",05/11/2012 15:53,2.65E+17,es,231,633
shakira,Cada niño merece desarollar su potencial al máximo. Bien Pres Obama por priorizar el desarrollo infantil temprano. http://t.co/mcDI0e2o Shak,04/11/2012 02:34,2.65E+17,es,373,913
shakira,El voto Latino es una fuerza vital en las elecciones de los EEUU. http://t.co/EWZ4ZaMJ Shak,03/11/2012 15:49,2.65E+17,es,261,565
shakira,El voto es una herramienta muy poderosa para el cambio. Latinos de EEUU=16% de la población-pueden decidir el próximo Pres de EEUU. Shak,02/11/2012 21:46,2.64E+17,es,238,609
shakira,"Wow, El vídeo de Hips Don't Lie ya tiene 100 Millones de reproducciones! Ya es #VEVOCertified Muchas Gracias! http://t.co/lSKS8RfS
ShakHQ",28/10/2012 21:14,2.63E+17,es,455,740
shakira,Iniciamos clases en Ecole Ellie Dubois en Haití. Gracias Alianza: BID - CINA - @fpiesdescalzos por hacer pos http://t.co/tv0kOT5R,25/10/2012 21:10,2.62E+17,es,285,370
shakira,Muchas felicidades al querido Don Franciso por los primeros 50 años de @sabadogigante ! Shak @Univision,24/10/2012 18:21,2.61E+17,es,311,607
shakira,Qué alegría me da ver los frutos de más de un año de trabajo comprometido con la 1a infancia del Estado de Quintana Roo http://t.co/Odx90l1e,24/10/2012 13:14,2.61E+17,es,340,751
shakira,"Mi primer día en @NBCTheVoice  fue increíble! Blake, Adam y Usher son super divertidos! Shak http://t.co/wbIvnI96",19/10/2012 09:55,2.59E+17,es,484,804
shakira,"No se pierdan este vídeo con los mejores momentos del concierto de Shak en Baku, Azerbaiyán el pasado domingo http://t.co/xpZHxHZo ShakHQ",18/10/2012 19:38,2.59E+17,es,487,741
shakira,Primer día en el set de @NBCTheVoice  cuarta temporada. Deséenme suerte! http://t.co/mlUW0zZb Shak,18/10/2012 18:27,2.59E+17,es,530,918
shakira,Hoy #DeCeroASiempre y Alianza #PrimeroLoPrimero entregamos un centro de Primera Infancia para Quibdo! Gracia http://t.co/tpr7PGBC,16/10/2012 22:30,2.58E+17,es,289,433
shakira,Hoy me sentí muy bien en el escenario! Hemos disfrutado mucho! Shak #Baku  http://t.co/UfFW0HYn,14/10/2012 21:10,2.58E+17,es,703,934
shakira,"Getting ready for the show, see you in a bit #Baku!  Preparándome para el concierto. Nos vemos pronto! Shak http://t.co/KqlNLCQD",14/10/2012 16:02,2.58E+17,es,772,857
shakira,En unos minutos será la primer vez de nuestro bebe en un escenario y precisamente en un evento de fútbol! Mágico. Shak,13/10/2012 17:34,2.57E+17,es,1124,2205
shakira,"Ayer en Azerbaiyán, Shakira habló sobre el poder de la educación con un grupo de niñas de @UNICEF http://t.co/bGVszvpl ShakiraHQ",13/10/2012 11:24,2.57E+17,es,237,445
shakira,Good morning Baku! Buenos días Baku! Shak http://t.co/rRK6KuUt,12/10/2012 10:43,2.57E+17,es,596,943
shakira,"Felicidades a Jorgito Celedón por su nuevo disco ""Lo Que Tu Necesitas"".
Shak",11/10/2012 15:49,2.56E+17,es,350,572
shakira,¿Me ayudan a construir 1.800 aulas para 45.000 niños y niñas en Sudamérica? #elretodelcole http://t.co/eveO0MTB Shak,08/10/2012 18:34,2.55E+17,es,451,1075
shakira,"Felices de tenerlo de regreso Presidente @JuanManSantos, Colombia lo necesita. Shak",06/10/2012 06:17,2.54E+17,es,358,768
shakira,"Vean como se hizo el nuevo anuncio de Elixir, la nueva fragancia de Shakira. ShakiraHQ http://t.co/uwLpQo8e",04/10/2012 15:59,2.54E+17,es,485,628
shakira,Yo me sumo a construir 1.800 aulas para 45.000 niños y niñas en Sudamérica y tú? #elretodelcole  http://t.co/eveO0MTB - Shak,03/10/2012 12:41,2.53E+17,es,480,1003
shakira,Sabían que Shak tiene una página en @Pinterest en la que compartirá todas las cosas que la inspiran? http://t.co/sCyNLy6o ShakiraHQ,01/10/2012 19:45,2.53E+17,es,260,389
shakira,Descubre ahora todos los secretos del spot de Elixir by Shakira en nuestro exclusivo making of http://t.co/z3Am5pLJ ShakiraHQ,28/09/2012 14:14,2.52E+17,es,249,411
shakira,"Y eso que no han escuchado cantar al sobrino!! Shak RT @3gerardpique
Mi tío cantando en #LaVoz!",26/09/2012 21:46,2.51E+17,es,365,1192
shakira,Nuevo vídeo de Univision en el que Shakira habla del poder de la educación http://t.co/nHrpc7Th ShakiraHQ @barefootfound @fpiesdescalzos,26/09/2012 19:54,2.51E+17,es,156,336
